,audio_spans,path,filename,folder,subfolder
2212,"[{'start': 0, 'end': 0.896, 'label': 'CHUNK', 'id': '1bb9c361-0b11-4c33-a8dd-75b790e458c9', 'color': 'gold'}, {'start': 3.84, 'end': 5.44, 'label': 'CHUNK', 'id': '389bac17-9240-4819-97db-7c960e84c076', 'color': 'gold'}, {'start': 8.384, 'end': 12.608, 'label': 'CHUNK', 'id': '1f392662-8d05-45b6-bee3-cb0c6423829b', 'color': 'gold'}, {'start': 15.552, 'end': 19.1146666667, 'label': 'CHUNK', 'id': '0df5ae19-9d03-4fa7-a0e8-e5f9919ff5ba', 'color': 'gold'}, {'start': 22.0373333333, 'end': 23.0826666667, 'label': 'CHUNK', 'id': '69c600d5-de8b-457c-aa79-84721415e9d2', 'color': 'gold'}]",./duplicate/DoorSliding_DIGIP03-47.wav,DoorSliding_DIGIP03-47,DIGI-P,DIGIP03
2213,"[{'start': 0, 'end': 2.88, 'label': 'CHUNK', 'id': '29e90dd7-f625-4b11-81f9-57ade3b960f3', 'color': 'gold'}, {'start': 5.8666666667000005, 'end': 13.6106666667, 'label': 'CHUNK', 'id': '26b69e9c-6bd8-4333-ab03-882e8cb93c6f', 'color': 'gold'}, {'start': 16.6826666667, 'end': 23.04, 'label': 'CHUNK', 'id': 'd1a95d8d-3e20-4851-93ee-775adf1fed55', 'color': 'gold'}]",./duplicate/DoorSqueak_DIGIP03-49.wav,DoorSqueak_DIGIP03-49,DIGI-P,DIGIP03
2214,"[{'start': 0, 'end': 5.248, 'label': 'CHUNK', 'id': '3c3d1ee5-4bfc-48a4-b40a-08344d698d17', 'color': 'gold'}, {'start': 8.2346666667, 'end': 11.968, 'label': 'CHUNK', 'id': '1245386f-2484-4c82-abd3-979de9488568', 'color': 'gold'}]",./duplicate/DoorSqueak_DIGIP04-88.wav,DoorSqueak_DIGIP04-88,DIGI-P,DIGIP04
2215,"[{'start': 0, 'end': 4.9066666667, 'label': 'CHUNK', 'id': '84d73a8a-e34e-4b49-a2c6-c80389c74970', 'color': 'gold'}, {'start': 7.8933333333, 'end': 11.9253333333, 'label': 'CHUNK', 'id': '60183dbd-3be7-4bd5-a575-35854f840cbc', 'color': 'gold'}, {'start': 14.8693333333, 'end': 19.104, 'label': 'CHUNK', 'id': 'd9595f17-3dfb-4958-982f-5d8cb994d967', 'color': 'gold'}]",./duplicate/DoorSqueak_DIGIP04-89.wav,DoorSqueak_DIGIP04-89,DIGI-P,DIGIP04
2216,"[{'start': 0.041677398000000004, 'end': 2.7424387273, 'label': 'CHUNK', 'id': 'a48dcae6-48e6-4f89-934d-e65120bfe5b1', 'color': 'rgba(255,215,0,0.2)'}, {'start': 3.0425233195, 'end': 5.2431436619, 'label': 'CHUNK', 'id': '686ca3eb-5ecc-472b-a342-507c32b973d1', 'color': 'rgba(255,215,0,0.2)'}, {'start': 5.3431718593, 'end': 7.4437640043, 'label': 'CHUNK', 'id': '2bf1663b-0934-44bb-9dff-0f216cd32eae', 'color': 'rgba(255,215,0,0.2)'}, {'start': 7.4437640043, 'end': 12.1450892812, 'label': 'CHUNK', 'id': '217c1b21-8c1d-4850-853e-1b5a7aebd64a', 'color': 'rgba(255,215,0,0.2)'}, {'start': 12.5952161694, 'end': 15.896146683, 'label': 'CHUNK', 'id': 'd85c3e0f-053c-4908-ada9-51d556b4a375', 'color': 'rgba(255,215,0,0.2)'}, {'start': 16.1462171765, 'end': 26.249065112, 'label': 'CHUNK', 'id': 'a2078476-bbc4-425b-89ea-dfe93bbc735b', 'color': 'rgba(255,215,0,0.2)'}, {'start': 26.5991638029, 'end': 32.9509543366, 'label': 'CHUNK', 'id': '8210c37a-e549-47de-a07b-56c5974bc326', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorSqueak_DIGIVB1-19.wav,DoorSqueak_DIGIVB1-19,DIGI-V,DIGIVB1
2217,"[{'start': 0.2133333333, 'end': 3.6053333333, 'label': 'CHUNK', 'id': '1d95926b-f14d-4712-853a-7bb100723dd6', 'color': 'gold'}, {'start': 4.0746666667, 'end': 8.4693333333, 'label': 'CHUNK', 'id': 'e9524f88-e0c5-4374-b154-2a2ea48f1ba8', 'color': 'gold'}]",./duplicate/DoorWood_DIGIB03-18.wav,DoorWood_DIGIB03-18,DIGI-B,DIGIB03
2218,"[{'start': 0.6416557814, 'end': 25.9745997753, 'label': 'CHUNK', 'id': '2ea86e8e-beee-4e18-8e0a-c57547789b8e', 'color': 'rgba(255,215,0,0.2)'}, {'start': 28.8578882581, 'end': 42.607676801, 'label': 'CHUNK', 'id': 'ef5688fe-144f-4f61-8f5e-b51b8f90951e', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB04-41.wav,DoorWood_DIGIB04-41,DIGI-B,DIGIB04
2219,"[{'start': -0.0340363454, 'end': 7.3176860521, 'label': 'CHUNK', 'id': 'bc535973-34c6-4073-aeff-116f2d84ce75', 'color': 'rgba(255,215,0,0.2)'}, {'start': 10.6142917303, 'end': 17.2075030868, 'label': 'CHUNK', 'id': '7c5569d2-cc47-4715-863f-5388e6796fbf', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB05-02.wav,DoorWood_DIGIB05-02,DIGI-B,DIGIB05
2220,"[{'start': 0, 'end': 5.632, 'label': 'CHUNK', 'id': 'db85f14d-8e28-4eba-bee8-caabf688a002', 'color': 'gold'}, {'start': 8.3325757683, 'end': 14.4643107841, 'label': 'CHUNK', 'id': '2e423df2-f711-4230-8bdd-d4186630388b', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB05-06.wav,DoorWood_DIGIB05-06,DIGI-B,DIGIB05
2221,"[{'start': 0, 'end': 0.7893333333, 'label': 'CHUNK', 'id': '3ac0a219-99ed-4a6a-a965-2cbd6cb4ce1e', 'color': 'gold'}, {'start': 2.5813333333, 'end': 3.3493333333, 'label': 'CHUNK', 'id': '7e53e22b-3b8f-4fdc-805e-ba5ef01b5429', 'color': 'gold'}, {'start': 5.2906666667, 'end': 6.784, 'label': 'CHUNK', 'id': 'ef02be88-a508-4ff5-ab58-717049a14d9a', 'color': 'gold'}, {'start': 9.3653333333, 'end': 10.5386666667, 'label': 'CHUNK', 'id': '83fcae63-5955-4458-97b5-f2bb4ce991c9', 'color': 'gold'}, {'start': 13.5253333333, 'end': 14.4, 'label': 'CHUNK', 'id': '12533e19-f39a-4b4a-ba16-657b2391b8c6', 'color': 'gold'}, {'start': 17.3653333333, 'end': 19.008, 'label': 'CHUNK', 'id': 'a1f4e183-687b-4ab2-bd5a-4a5f01a9f169', 'color': 'gold'}]",./duplicate/DoorWood_DIGIB05-08.wav,DoorWood_DIGIB05-08,DIGI-B,DIGIB05
2222,"[{'start': 0, 'end': 2.3466666667, 'label': 'CHUNK', 'id': 'ae69be52-43d3-46f1-8e87-3f7251c74e09', 'color': 'gold'}, {'start': 5.2693333333, 'end': 8.7253333333, 'label': 'CHUNK', 'id': 'd156186e-f425-4e91-9b0a-6fca855dbf35', 'color': 'gold'}, {'start': 11.648, 'end': 15.2106666667, 'label': 'CHUNK', 'id': 'ba5b55f1-ad8f-4ad0-9c56-d000bb9461c3', 'color': 'gold'}]",./duplicate/DoorWood_DIGIB05-19.wav,DoorWood_DIGIB05-19,DIGI-B,DIGIB05
2223,"[{'start': 0, 'end': 5.1413333333, 'label': 'CHUNK', 'id': 'f8e71130-838d-4f70-b2d6-0c51d7f45964', 'color': 'gold'}, {'start': 8.0853333333, 'end': 13.632, 'label': 'CHUNK', 'id': 'fe01c5b3-2e13-4123-aa54-a0d69a0b0645', 'color': 'gold'}, {'start': 16.576, 'end': 22.3466666667, 'label': 'CHUNK', 'id': '2746efe7-a86a-469a-9cd0-3eab5a6e57f7', 'color': 'gold'}]",./duplicate/DoorWood_DIGIB05-20.wav,DoorWood_DIGIB05-20,DIGI-B,DIGIB05
2224,"[{'start': 0, 'end': 8, 'label': 'CHUNK', 'id': '84b4b178-332a-49c1-a84b-d08c00aad5cf', 'color': 'gold'}, {'start': 10.944, 'end': 20.192, 'label': 'CHUNK', 'id': '3f3492a9-9ad2-40eb-ac0b-394cd2206e4d', 'color': 'gold'}]",./duplicate/DoorWood_DIGIB05-21.wav,DoorWood_DIGIB05-21,DIGI-B,DIGIB05
2225,"[{'start': 5.312, 'end': 5.7813333333, 'label': 'CHUNK', 'id': 'a3e8249d-4336-4f52-a247-da50d9d2b252', 'color': 'gold'}, {'start': 11.211187728, 'end': 12.6222161191, 'label': 'CHUNK', 'id': 'fe2496d9-718f-4bd2-9f7e-84efff6c43ce', 'color': 'rgba(255,215,0,0.2)'}, {'start': -0.028383250000000002, 'end': 0.4581782642, 'label': 'CHUNK', 'id': '85a28233-71fc-42df-b95b-3883a04198bc', 'color': 'rgba(255,215,0,0.2)'}, {'start': 1.4313012926, 'end': 2.3071120182, 'label': 'CHUNK', 'id': '187e04d5-a481-4c19-a9d9-785a88fe615d', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB05-25.wav,DoorWood_DIGIB05-25,DIGI-B,DIGIB05
2226,"[{'start': -0.028677682000000003, 'end': 2.0852402991, 'label': 'CHUNK', 'id': 'bc271ced-27b4-48a9-9943-d494a780b4ac', 'color': 'rgba(255,215,0,0.2)'}, {'start': 2.2818838322, 'end': 7.1242308353, 'label': 'CHUNK', 'id': '4d0ecd30-1308-49ae-baad-b6abc65f94de', 'color': 'rgba(255,215,0,0.2)'}, {'start': 8.2057702675, 'end': 13.7855305199, 'label': 'CHUNK', 'id': 'e1d02a99-14bd-4724-99d5-36224bd21193', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB08-50.wav,DoorWood_DIGIB08-50,DIGI-B,DIGIB08
2227,"[{'start': 0.0478704817, 'end': 1.5884467173, 'label': 'CHUNK', 'id': '840107dc-7dce-426a-a97f-e65d6839279c', 'color': 'rgba(255,215,0,0.2)'}, {'start': 2.7373510285, 'end': 6.1840639623, 'label': 'CHUNK', 'id': 'cde660d6-292b-492b-be8d-15ad796fd8f6', 'color': 'rgba(255,215,0,0.2)'}, {'start': 11.5891365175, 'end': 14.9314036048, 'label': 'CHUNK', 'id': '79951ecb-36c8-4cab-b24a-07a89a753664', 'color': 'rgba(255,215,0,0.2)'}, {'start': 7.1501880422, 'end': 8.6907642777, 'label': 'CHUNK', 'id': 'b15e253b-bfe1-4a10-ad5d-ca3dfdf7e1e2', 'color': 'rgba(255,215,0,0.2)'}, {'start': 8.8735445091, 'end': 11.275798978, 'label': 'CHUNK', 'id': '1f226203-4a04-4ef6-ba2b-04fc86d2dc0b', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB08-52.wav,DoorWood_DIGIB08-52,DIGI-B,DIGIB08
2228,"[{'start': -0.058340688800000005, 'end': 2.2419092142, 'label': 'CHUNK', 'id': 'fc343c03-eaa0-489b-a3a6-3b890dbd7dae', 'color': 'rgba(255,215,0,0.2)'}, {'start': 2.6419526756, 'end': 7.3924687796, 'label': 'CHUNK', 'id': 'b4a6a392-c198-4bb8-936b-e30ddf5581c8', 'color': 'rgba(255,215,0,0.2)'}, {'start': 8.5925991637, 'end': 13.8431695945, 'label': 'CHUNK', 'id': '502552ef-f7df-4bbf-84a5-46d55d5dc4c0', 'color': 'rgba(255,215,0,0.2)'}, {'start': 14.8932836806, 'end': 18.943723727200002, 'label': 'CHUNK', 'id': '48d038b0-98c9-467f-a802-c76ecf76c4dc', 'color': 'rgba(255,215,0,0.2)'}, {'start': 20.7772565129, 'end': 26.0278269436, 'label': 'CHUNK', 'id': '587a363a-ef84-46f6-8ebc-a5c02f5814c2', 'color': 'rgba(255,215,0,0.2)'}, {'start': 30.1782778555, 'end': 36.7789949684, 'label': 'CHUNK', 'id': '6d6d7c3a-1907-4ca0-a73c-76a2d340287f', 'color': 'rgba(255,215,0,0.2)'}, {'start': 37.6790927566, 'end': 41.6795273705, 'label': 'CHUNK', 'id': 'e0c5e4c2-5a3e-45ae-9417-26d4bbfb9a4f', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB08-53.wav,DoorWood_DIGIB08-53,DIGI-B,DIGIB08
2229,"[{'start': 7.3053928123, 'end': 12.034360215, 'label': 'CHUNK', 'id': 'a307c005-1f91-4d01-b80c-64e1ada2ca5b', 'color': 'rgba(255,215,0,0.2)'}, {'start': 0.1125936535, 'end': 3.9275589532, 'label': 'CHUNK', 'id': '80dd960e-6c6c-4c9d-b0ab-41da5bbbed6e', 'color': 'rgba(255,215,0,0.2)'}, {'start': 4.3646903937, 'end': 6.749043706, 'label': 'CHUNK', 'id': 'da9c5262-2a71-4a65-a4db-b175d8c0cfd5', 'color': 'rgba(255,215,0,0.2)'}, {'start': 13.7828859773, 'end': 17.9555042739, 'label': 'CHUNK', 'id': 'e4c9638c-9203-4613-969e-53aa67f6186c', 'color': 'rgba(255,215,0,0.2)'}, {'start': 20.3001183643, 'end': 23.8766483328, 'label': 'CHUNK', 'id': '1f8d9c1f-e18f-44e5-bcff-9048020c193b', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB08-54.wav,DoorWood_DIGIB08-54,DIGI-B,DIGIB08
2230,"[{'start': 0.1416656494, 'end': 2.1416656494, 'label': 'CHUNK', 'id': '300e0598-4d88-4b09-9b0d-f762dbd29f48', 'color': 'rgba(255,215,0,0.2)'}, {'start': 3.0416656494, 'end': 9.8916656494, 'label': 'CHUNK', 'id': '1bf1a036-c630-4245-a49a-bb4cf4683e44', 'color': 'rgba(255,215,0,0.2)'}, {'start': 10.5916656494, 'end': 15.6416656494, 'label': 'CHUNK', 'id': '94b886b6-8951-4d88-bd75-812f908e4ff9', 'color': 'rgba(255,215,0,0.2)'}, {'start': 16.5916656494, 'end': 21.5416656494, 'label': 'CHUNK', 'id': 'dfc6a98f-c96a-4a61-9afc-957f11b3534a', 'color': 'rgba(255,215,0,0.2)'}, {'start': 21.9416656494, 'end': 26.0416656494, 'label': 'CHUNK', 'id': 'f1e083f4-9192-4b35-91cf-d4511ff4ca06', 'color': 'rgba(255,215,0,0.2)'}, {'start': 27.1416656494, 'end': 31.0416656494, 'label': 'CHUNK', 'id': '8129a955-5f24-4b82-894a-ebe3dbf20e24', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB08-55.wav,DoorWood_DIGIB08-55,DIGI-B,DIGIB08
2231,"[{'start': 0.1416293249, 'end': 6.9898729146, 'label': 'CHUNK', 'id': 'c1242733-be0c-4919-b2df-6fa05be5f058', 'color': 'rgba(255,215,0,0.2)'}, {'start': 9.0893344531, 'end': 12.5884370172, 'label': 'CHUNK', 'id': '65d7d7e3-2204-4fcc-9978-5ed2fb7576d1', 'color': 'rgba(255,215,0,0.2)'}, {'start': 20.8863088121, 'end': 25.0352447095, 'label': 'CHUNK', 'id': 'bb20cb70-638e-4e01-b25c-13efad1e73e1', 'color': 'rgba(255,215,0,0.2)'}, {'start': 17.087283171, 'end': 19.7865908634, 'label': 'CHUNK', 'id': '1408febe-f97f-4e47-a229-e3c92740f0af', 'color': 'rgba(255,215,0,0.2)'}, {'start': 27.134706248, 'end': 29.4841036839, 'label': 'CHUNK', 'id': '1e66f19a-13d2-491a-a386-395f4cda6e53', 'color': 'rgba(255,215,0,0.2)'}, {'start': 31.8335011198, 'end': 34.73275753, 'label': 'CHUNK', 'id': '436ceb29-8aaa-4c52-9aef-b63fe56cc1bd', 'color': 'rgba(255,215,0,0.2)'}, {'start': 37.5320395813, 'end': 40.5312703505, 'label': 'CHUNK', 'id': '6a344ded-dfff-4ebb-a976-bbccf1fe00de', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB08-56.wav,DoorWood_DIGIB08-56,DIGI-B,DIGIB08
2232,"[{'start': 5.6026414301, 'end': 8.5679747634, 'label': 'CHUNK', 'id': 'fec6934f-6e75-476f-850f-922257b549e8', 'color': 'rgba(255,215,0,0.2)'}, {'start': 8.8533333333, 'end': 11.0293333333, 'label': 'CHUNK', 'id': '4b70b50d-0704-438c-b150-57bfa7b98dbd', 'color': 'gold'}, {'start': 11.669333333299999, 'end': 14.912, 'label': 'CHUNK', 'id': '7a6139ae-0ae4-49cd-9a6b-baf1891f3e97', 'color': 'gold'}, {'start': 15.3386666667, 'end': 19.2426666667, 'label': 'CHUNK', 'id': '0b645af3-751c-4c80-afa2-2d3b5a32bd73', 'color': 'gold'}, {'start': 20.032, 'end': 22.208, 'label': 'CHUNK', 'id': '2e60e527-a9b0-4b57-8101-86d0c5a6f6f4', 'color': 'gold'}, {'start': 22.912, 'end': 25.344, 'label': 'CHUNK', 'id': '17068428-8142-45c1-8d17-dfcbd5db6a36', 'color': 'gold'}, {'start': 26.2186666667, 'end': 27.3066666667, 'label': 'CHUNK', 'id': 'c86546ac-4572-4cfb-858a-143cd003de5c', 'color': 'gold'}, {'start': 0.0371389461, 'end': 1.3741736464, 'label': 'CHUNK', 'id': 'f1092d49-a7d7-4a68-b056-24b1eaab181c', 'color': 'rgba(255,215,0,0.2)'}, {'start': 2.7112083467, 'end': 5.0733029839, 'label': 'CHUNK', 'id': 'f1a9925f-f63a-4534-96bd-1195253e652c', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIB08-60.wav,DoorWood_DIGIB08-60,DIGI-B,DIGIB08
2233,"[{'start': 0, 'end': 0.6186666667, 'label': 'CHUNK', 'id': '0a337681-10d5-47dc-aa02-61a700077bcf', 'color': 'gold'}, {'start': 3.5413333333, 'end': 4.2453333333, 'label': 'CHUNK', 'id': '156d609e-d528-45a4-89e9-f05b15e756b5', 'color': 'gold'}, {'start': 7.2106666667, 'end': 8.0853333333, 'label': 'CHUNK', 'id': 'e186f9d3-b903-43a8-8615-503aa0c84b8b', 'color': 'gold'}]",./duplicate/DoorWood_DIGIP03-46.wav,DoorWood_DIGIP03-46,DIGI-P,DIGIP03
2234,"[{'start': 0, 'end': 2.0266666667, 'label': 'CHUNK', 'id': '76eb204e-90e9-4ca5-b0f5-65b76ad59e52', 'color': 'gold'}, {'start': 3.2213333333, 'end': 4.5653333333, 'label': 'CHUNK', 'id': '5172d5d4-d390-4892-a464-05f573924711', 'color': 'gold'}, {'start': 6.912, 'end': 9.9413333333, 'label': 'CHUNK', 'id': '3de6ccfd-485c-473c-8233-04b9fcf17f97', 'color': 'gold'}, {'start': 11.3706666667, 'end': 14.4213333333, 'label': 'CHUNK', 'id': '81b7667f-2821-457d-b75c-744e714a80c2', 'color': 'gold'}, {'start': 16.3626666667, 'end': 19.7973333333, 'label': 'CHUNK', 'id': '866bb307-5b7f-4d1a-912e-f66821148571', 'color': 'gold'}]",./duplicate/DoorWood_DIGIP07-21.wav,DoorWood_DIGIP07-21,DIGI-P,DIGIP07
2235,"[{'start': 0.0426666667, 'end': 22.4213333333, 'label': 'CHUNK', 'id': '5423b642-35d5-4041-89cd-34a706a6cfa8', 'color': 'gold'}, {'start': 23.5306666667, 'end': 43.1146666667, 'label': 'CHUNK', 'id': '5ce803b7-1f5f-401e-bee2-b35f89f324e7', 'color': 'gold'}]",./duplicate/DoorWood_DIGIVB1-07.wav,DoorWood_DIGIVB1-07,DIGI-V,DIGIVB1
2236,"[{'start': 0.2417891487, 'end': 4.3438843868, 'label': 'CHUNK', 'id': 'dc66c123-5cd2-4914-9c3e-d2a519313aba', 'color': 'rgba(255,215,0,0.2)'}, {'start': 5.3443954205, 'end': 14.8492502405, 'label': 'CHUNK', 'id': '7dce52a0-99a1-49aa-b13e-f5c1382daa2e', 'color': 'rgba(255,215,0,0.2)'}, {'start': 16.0665384103, 'end': 42.7801830096, 'label': 'CHUNK', 'id': '86ca2595-007a-4158-b4e5-1eb93ef5b4d4', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DoorWood_DIGIVB1-08.wav,DoorWood_DIGIVB1-08,DIGI-V,DIGIVB1
2237,"[{'start': 0.0213333333, 'end': 16.448, 'label': 'CHUNK', 'id': '159407b1-46c1-4cac-bf15-c504c5944968', 'color': 'gold'}, {'start': 18.368, 'end': 35.6906666667, 'label': 'CHUNK', 'id': '8816fdd8-8b78-4876-a2e3-aba958776ddb', 'color': 'gold'}]",./duplicate/DoorWood_DIGIVB1-14.wav,DoorWood_DIGIVB1-14,DIGI-V,DIGIVB1
2238,"[{'start': 0, 'end': 2.4106666667, 'label': 'CHUNK', 'id': 'abf6c7b9-38e3-4615-a7ef-d1428072fdf6', 'color': 'gold'}, {'start': 3.776, 'end': 9.5146666667, 'label': 'CHUNK', 'id': '989d4a03-31f6-42b8-9116-9a362f0192ac', 'color': 'gold'}, {'start': 11.264, 'end': 17.0453333333, 'label': 'CHUNK', 'id': '0938d622-3aa6-4091-89a1-105c4cc22682', 'color': 'gold'}, {'start': 18.432, 'end': 25.152, 'label': 'CHUNK', 'id': 'a258f2c1-d8a4-41ec-abe3-06c179fe1e07', 'color': 'gold'}]",./duplicate/Dragon_DIGIP07-73.wav,Dragon_DIGIP07-73,DIGI-P,DIGIP07
2239,"[{'start': 23.8933333333, 'end': 25.5573333333, 'label': 'CHUNK', 'id': '153e81ca-ddb8-4ba0-b612-5cabf08856f9', 'color': 'gold'}, {'start': 26.0906666667, 'end': 28.5013333333, 'label': 'CHUNK', 'id': '733e2608-1a5a-408f-9628-3e1121b1c406', 'color': 'gold'}, {'start': 32.2346666667, 'end': 33.7706666667, 'label': 'CHUNK', 'id': '9b6d08b4-ce08-44e0-a9b9-7146e50f9224', 'color': 'gold'}, {'start': 36.096, 'end': 37.504, 'label': 'CHUNK', 'id': '7db07c15-47fa-4ab1-aa67-f624e4d58796', 'color': 'gold'}, {'start': 40.5546666667, 'end': 43.8186666667, 'label': 'CHUNK', 'id': 'cfa1f9ca-6dff-46a7-a079-d7d64c3ee64b', 'color': 'gold'}, {'start': 46.784, 'end': 48.4693333333, 'label': 'CHUNK', 'id': 'a2942e41-890a-4a01-a322-806845e7d90b', 'color': 'gold'}, {'start': 49.0026666667, 'end': 50.9866666667, 'label': 'CHUNK', 'id': 'b0c90e08-6e80-4f3e-b1cb-7ea87b9290e8', 'color': 'gold'}, {'start': 54.0586666667, 'end': 56.1706666667, 'label': 'CHUNK', 'id': 'fb875327-88a7-4715-aff8-f7ba5142da9f', 'color': 'gold'}, {'start': 56.8106666667, 'end': 59.2853333333, 'label': 'CHUNK', 'id': '8f606550-563c-4f3f-a577-30b583e70b8c', 'color': 'gold'}, {'start': 63.8293333333, 'end': 65.536, 'label': 'CHUNK', 'id': 'ddd01c88-5ddd-44a1-b25a-d567f59d34b4', 'color': 'gold'}, {'start': 66.3466666667, 'end': 68.5226666667, 'label': 'CHUNK', 'id': '829206e4-26c4-4372-b2b8-10aa737dbcd5', 'color': 'gold'}, {'start': 72.2346666667, 'end': 73.7493333333, 'label': 'CHUNK', 'id': '5d2cfd2a-2a2a-4b2e-9438-2705775d4cb6', 'color': 'gold'}, {'start': 76.096, 'end': 77.696, 'label': 'CHUNK', 'id': '8628e0f3-247e-4b88-b18d-76746bf71179', 'color': 'gold'}, {'start': 79.5946666667, 'end': 82.2186666667, 'label': 'CHUNK', 'id': '47694916-1ce0-4703-91f4-ece046fe8e21', 'color': 'gold'}, {'start': 82.88, 'end': 85.5253333333, 'label': 'CHUNK', 'id': '63a82c9c-8547-4fe6-8434-dbfeb11ac4b4', 'color': 'gold'}, {'start': 87.2106666667, 'end': 89.8346666667, 'label': 'CHUNK', 'id': 'e7319679-f682-4e93-85e6-81a89334e55f', 'color': 'gold'}, {'start': 90.6026666667, 'end': 93.76, 'label': 'CHUNK', 'id': '70375c05-c8cb-4fb8-9bc2-4a841e2ef415', 'color': 'gold'}, {'start': 95.2746666667, 'end': 98.3893333333, 'label': 'CHUNK', 'id': '2f241ab8-c893-48fe-ac64-5ab2191b7de2', 'color': 'gold'}, {'start': 99.008, 'end': 102.848, 'label': 'CHUNK', 'id': 'e71b9513-89ca-4438-99ca-be33848729d9', 'color': 'gold'}, {'start': 105.1733333333, 'end': 107.6906666667, 'label': 'CHUNK', 'id': 'ddfd6f73-8694-4acd-8d10-d4631bfd4361', 'color': 'gold'}, {'start': 108.9493333333, 'end': 112.128, 'label': 'CHUNK', 'id': '34510920-d14b-49f1-a4dc-3d9bd03924c6', 'color': 'gold'}, {'start': 114.56, 'end': 117.12, 'label': 'CHUNK', 'id': '093369b1-cfee-4ed6-a948-001fad60fe4b', 'color': 'gold'}, {'start': 16.5874168234, 'end': 19.2367382062, 'label': 'CHUNK', 'id': '2349b546-daa1-4676-ae8a-7200349365de', 'color': 'rgba(255,215,0,0.2)'}, {'start': 13.5381978733, 'end': 16.3374808439, 'label': 'CHUNK', 'id': '405229dc-6fd2-47c1-b3c0-58023903ae63', 'color': 'rgba(255,215,0,0.2)'}, {'start': 8.7394270667, 'end': 11.7386588208, 'label': 'CHUNK', 'id': '537281ef-e879-47bf-ab80-9a54d29d7059', 'color': 'rgba(255,215,0,0.2)'}, {'start': 6.5399904469, 'end': 8.2895423035, 'label': 'CHUNK', 'id': '429080e4-22db-4244-85e2-66b73ce4a539', 'color': 'rgba(255,215,0,0.2)'}, {'start': 2.0411428157, 'end': 3.7906946723, 'label': 'CHUNK', 'id': '5fdced05-6e82-4988-a4d0-7d48ae15c410', 'color': 'rgba(255,215,0,0.2)'}, {'start': -0.0083322163, 'end': 1.8411940321, 'label': 'CHUNK', 'id': '9a4e13c9-1ca4-4878-b2f0-d1a07fdfb4e4', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/DrawerMetal_DIGIK4-26.wav,DrawerMetal_DIGIK4-26,DIGI-K,DIGIK4
